Wavelength[nm],0.00,1000.69,2001.38,3002.08,4002.77,5003.46,6004.15,7004.85,8005.54,9006.23,10006.92,11007.62,12008.31,13009.00,14009.69,15010.38,16011.08,17011.77,18012.46,19013.15,20013.85,21014.54,22015.23,23015.92,24016.61,25017.31,26018.00,27018.69,28019.38,29020.08,30020.77,31021.46,32022.15,33022.85,34023.54,35024.23,36024.92,37025.61,38026.31,39027.00
398.8,-30.7195,63.4870,-36.8634,20.4797,12.2878,26.6236,8.1919,12.2878,-45.0553,0.0000,6.1439,2.0480,67.5830,12.2878,43.0073,12.2878,24.5756,-24.5756,71.6789,-22.5277,10.2398,-12.2878,-53.2472,20.4797,32.7675,-8.1919,49.1512,-81.9188,4.0959,-6.1439,71.6789,-65.5350,8.1919,12.2878,12.2878,-6.1439,26.6236,-20.4797,40.9594,22.5277
399.0,114.6862,34.8155,45.0553,112.6383,28.6716,86.0147,73.7269,79.8708,43.0073,32.7675,90.1106,45.0553,122.8781,98.3025,40.9594,40.9594,-2.0480,61.4391,63.4870,86.0147,26.6236,63.4870,98.3025,83.9667,-10.2398,83.9667,49.1512,45.0553,77.8228,57.3431,69.6309,8.1919,106.4944,65.5350,67.5830,86.0147,20.4797,57.3431,120.8302,81.9187
399.3,-98.3025,-51.1992,-40.9594,-14.3358,-67.5830,-45.0553,-131.0700,-100.3505,-43.0073,-96.2545,-59.3911,-81.9188,-57.3431,-112.6383,-75.7748,-61.4391,-71.6789,-135.1659,-10.2398,-10.2398,-67.5830,-77.8228,-53.2472,-59.3911,-65.5350,-59.3911,-96.2545,-79.8708,-96.2545,-124.9261,-24.5756,-28.6716,-81.9188,-12.2878,-61.4391,-32.7675,-71.6789,-51.1992,-104.4464,-69.6309
399.5,-45.0553,-38.9114,-49.1512,-26.6236,-32.7675,-34.8155,-114.6862,-57.3431,-75.7748,-120.8302,-104.4464,-77.8228,-6.1439,-38.9114,-124.9261,-94.2066,-65.5350,-61.4391,-43.0073,-28.6716,-86.0147,-94.2066,-49.1512,-57.3431,-69.6309,-92.1586,-40.9594,-81.9187,-86.0147,-67.5830,-20.4797,-81.9187,-65.5350,-120.8302,-77.8228,-6.1439,-63.4870,-139.2619,-110.5903,-79.8708
399.7,-47.1033,-28.6716,-57.3431,-16.3837,16.3837,-14.3358,-26.6236,-55.2952,4.0959,-69.6309,2.0480,10.2398,-79.8708,-53.2472,-16.3837,38.9114,-12.2878,-49.1513,-32.7675,-28.6716,-49.1513,-18.4317,51.1992,28.6716,-24.5756,36.8634,-2.0480,-6.1439,-40.9594,-28.6716,-36.8634,-20.4797,-38.9114,16.3837,-57.3431,-6.1439,32.7675,20.4797,6.1439,-53.2472
399.9,49.1513,28.6716,45.0553,67.5830,63.4870,51.1992,92.1586,63.4870,16.3837,49.1513,135.1659,49.1513,36.8634,86.0147,63.4870,30.7195,67.5830,88.0627,83.9667,79.8708,28.6716,102.3984,81.9188,63.4870,32.7675,151.5497,40.9594,120.8302,100.3505,53.2472,55.2952,114.6862,94.2066,38.9114,106.4944,32.7675,-16.3837,63.4870,32.7675,133.1180
400.1,92.1586,8.1919,22.5277,67.5830,86.0147,47.1033,36.8634,55.2952,67.5830,102.3984,81.9188,81.9188,34.8155,32.7675,83.9667,81.9188,51.1992,67.5830,94.2066,63.4870,20.4797,102.3984,73.7269,40.9594,-6.1439,-16.3837,43.0073,-6.1439,120.8302,36.8634,28.6716,43.0073,16.3837,53.2472,47.1033,34.8155,24.5756,47.1033,61.4391,38.9114
400.3,67.5830,-8.1919,47.1033,51.1992,24.5756,24.5756,6.1439,63.4870,71.6789,26.6236,118.7822,16.3837,73.7269,69.6309,61.4391,18.4317,73.7269,20.4797,53.2472,40.9594,-59.3911,53.2472,45.0553,79.8708,14.3358,26.6236,47.1033,20.4797,40.9594,92.1586,-16.3837,-32.7675,75.7748,43.0073,83.9667,55.2952,-4.0959,4.0959,-14.3358,14.3358
400.5,38.9114,69.6309,20.4797,120.8302,116.7342,4.0959,81.9188,96.2545,65.5350,65.5350,65.5350,26.6236,-2.0480,73.7269,120.8302,8.1919,26.6236,73.7269,32.7675,75.7748,45.0553,16.3837,61.4391,90.1106,47.1033,-10.2398,-6.1439,126.9741,59.3911,53.2472,71.6789,69.6309,-4.0959,38.9114,49.1513,90.1106,118.7822,114.6862,53.2472,73.7269
400.7,-36.8634,-18.4317,38.9114,0.0000,0.0000,65.5350,61.4391,-73.7269,-6.1439,67.5830,-71.6789,-6.1439,2.0480,-16.3837,16.3837,-38.9114,38.9114,16.3837,-51.1992,6.1439,40.9594,0.0000,-8.1919,26.6236,45.0553,-12.2878,14.3358,-47.1033,-14.3358,36.8634,-100.3505,14.3358,-61.4391,-16.3837,2.0480,-36.8634,-10.2398,-10.2398,79.8708,-32.7675
400.9,-43.0073,-81.9188,12.2878,-18.4317,-32.7675,-12.2878,-38.9114,8.1919,20.4797,12.2878,-30.7195,4.0959,-24.5756,-22.5277,-81.9188,-6.1439,-22.5277,-36.8634,-18.4317,-49.1513,4.0959,-12.2878,-32.7675,6.1439,28.6716,30.7195,-16.3837,18.4317,-34.8155,34.8155,-53.2472,-75.7748,18.4317,24.5756,-22.5277,-18.4317,-22.5277,-32.7675,-47.1033,-71.6789
401.1,12.2878,-51.1992,-49.1513,28.6716,-53.2472,-90.1106,-36.8634,0.0000,-57.3431,-61.4391,-2.0480,24.5756,-34.8155,-4.0959,-57.3431,10.2398,-51.1992,22.5277,34.8155,-8.1919,24.5756,-24.5756,-12.2878,-59.3911,-12.2878,-36.8634,-73.7269,-43.0073,-75.7748,0.0000,-20.4797,-96.2545,6.1439,-59.3911,-45.0553,-2.0480,-40.9594,-10.2398,-63.4870,-45.0553
401.3,-18.4317,30.7195,-16.3838,36.8634,-14.3358,49.1512,32.7675,75.7748,-45.0553,65.5350,86.0147,24.5756,36.8634,4.0959,75.7748,16.3837,73.7269,-2.0480,36.8634,-30.7195,36.8634,16.3837,4.0959,30.7195,-40.9594,0.0000,45.0553,100.3505,61.4391,8.1919,-2.0480,57.3431,-24.5756,49.1512,-10.2398,61.4391,51.1992,8.1919,2.0480,51.1992
401.5,-59.3911,-61.4391,-55.2952,-43.0073,-86.0147,-26.6236,-110.5903,-108.5423,-120.8302,-20.4797,-129.0220,-63.4870,-108.5423,-110.5903,-110.5903,-88.0627,-34.8155,-36.8634,-83.9667,-108.5423,-108.5423,-63.4870,-141.3098,-53.2472,-120.8302,-61.4391,-120.8302,-129.0220,-55.2952,-79.8708,-61.4391,-55.2952,-38.9114,-38.9114,14.3358,-104.4464,-88.0627,-86.0147,-47.1033,-86.0147
401.7,100.3505,22.5277,20.4797,65.5350,114.6862,14.3358,88.0627,-2.0480,28.6716,114.6862,59.3911,47.1033,20.4797,40.9594,24.5756,88.0627,86.0147,12.2878,32.7675,61.4391,116.7342,90.1106,61.4391,14.3358,77.8228,16.3837,-8.1919,38.9114,49.1513,-16.3837,28.6716,73.7269,53.2472,63.4870,16.3837,112.6383,110.5903,73.7269,59.3911,47.1033
401.9,-79.8708,-40.9594,-20.4797,-2.0480,90.1106,-45.0553,-57.3431,-81.9188,43.0073,18.4317,30.7195,32.7675,-14.3358,16.3837,-53.2472,-55.2952,-71.6789,18.4317,-6.1439,-30.7195,-83.9667,-88.0627,-2.0480,-53.2472,-67.5830,34.8155,26.6236,-4.0959,-69.6309,-30.7195,20.4797,-34.8155,-8.1919,-47.1033,20.4797,-16.3837,-47.1033,-34.8155,-79.8708,36.8634
402.1,49.1512,73.7269,51.1992,-22.5277,45.0553,51.1992,94.2066,49.1512,8.1919,77.8228,36.8634,20.4797,20.4797,65.5350,51.1992,36.8634,79.8708,53.2472,22.5277,71.6789,32.7675,-4.0959,22.5277,28.6716,55.2952,116.7342,47.1033,114.6862,-22.5277,59.3911,81.9187,94.2066,63.4870,45.0553,45.0553,53.2472,40.9594,75.7748,98.3025,106.4944
402.3,2.0480,-65.5350,-16.3837,-2.0480,-12.2878,16.3837,10.2398,43.0073,36.8634,2.0480,-4.0959,30.7195,12.2878,22.5277,45.0553,14.3358,-40.9594,-86.0147,-86.0147,-4.0959,-28.6716,-6.1439,-32.7675,12.2878,4.0959,-18.4317,-14.3358,55.2952,-10.2398,18.4317,18.4317,-51.1992,36.8634,-20.4797,28.6716,-55.2952,26.6236,-4.0959,-22.5277,-18.4317
